order_id,order_date,product_id,product_name,variant,category,supplier,sales_channel,region,payment_method,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,month,week,margin_pct
ORD-500422,2025-06-01,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,110.05,0.0,110.05,110.05,87.34,22.71,2025-06,2025-05-26/2025-06-01,0.20636074511585645
ORD-500423,2025-08-03,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Jakarta,Card,2,76.7,0.15,153.4,130.39,87.42,42.97,2025-08,2025-07-28/2025-08-03,0.3295498121021551
ORD-500424,2025-08-28,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Retail Store,Jakarta,Bank Transfer,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-08,2025-08-25/2025-08-31,0.3669253731343284
ORD-500425,2025-06-20,SKU-1022,Blender,Standard,Home & Kitchen,Peak Imports,Retail Store,Yogyakarta,Card,1,94.62,0.0,94.62,94.62,60.77,33.85,2025-06,2025-06-16/2025-06-22,0.3577467765800042
ORD-500426,2025-04-19,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Makassar,Card,1,106.42,0.0,106.42,106.42,74.24,32.18,2025-04,2025-04-14/2025-04-20,0.3023867694042473
ORD-500427,2025-03-31,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Jakarta,Bank Transfer,1,30.37,0.05,30.37,28.85,19.3,9.55,2025-03,2025-03-31/2025-04-06,0.3310225303292894
ORD-500428,2025-05-07,SKU-1032,Notebook,Premium,Office,Brightline Wholesale,Retail Store,Makassar,Card,3,86.3,0.1,258.9,233.01,190.44,42.57,2025-05,2025-05-05/2025-05-11,0.18269602162997298
ORD-500429,2025-05-09,SKU-1043,Sunscreen,Standard,Beauty,Brightline Wholesale,Online,Surabaya,Bank Transfer,4,26.13,0.05,104.52,99.29,81.48,17.81,2025-05,2025-05-05/2025-05-11,0.17937355222076742
ORD-500430,2025-01-22,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Surabaya,Card,1,61.43,0.1,61.43,55.29,33.7,21.59,2025-01,2025-01-20/2025-01-26,0.3904865255923313
ORD-500431,2025-01-11,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Surabaya,E-Wallet,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-01,2025-01-06/2025-01-12,0.4176208651399491
ORD-500432,2025-07-05,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Makassar,E-Wallet,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-07,2025-06-30/2025-07-06,0.4468277945619335
ORD-500433,2025-02-06,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Bandung,Cash,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-02,2025-02-03/2025-02-09,0.4468277945619335
ORD-500434,2025-07-23,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Wholesale,Surabaya,Card,2,73.42,0.0,146.84,146.84,114.66,32.18,2025-07,2025-07-21/2025-07-27,0.2191500953418687
ORD-500435,2025-09-10,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Surabaya,Cash,1,30.37,0.0,30.37,30.37,19.3,11.07,2025-09,2025-09-08/2025-09-14,0.3645044451761607
ORD-500436,2025-02-04,SKU-1044,Sunscreen,Premium,Beauty,Nova Supply Co.,Retail Store,Makassar,Card,1,41.08,0.0,41.08,41.08,31.72,9.36,2025-02,2025-02-03/2025-02-09,0.22784810126582278
ORD-500437,2025-08-10,SKU-1047,Hair Dryer,Standard,Beauty,Nova Supply Co.,Online,Semarang,Bank Transfer,1,52.4,0.0,52.4,52.4,41.75,10.65,2025-08,2025-08-04/2025-08-10,0.20324427480916032
ORD-500438,2025-04-20,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Marketplace,Jakarta,Bank Transfer,2,76.7,0.05,153.4,145.73,87.42,58.31,2025-04,2025-04-14/2025-04-20,0.40012351609140195
ORD-500439,2025-03-29,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Retail Store,Bandung,Bank Transfer,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-03,2025-03-24/2025-03-30,0.3669253731343284
ORD-500440,2025-06-27,SKU-1058,Water Bottle,Premium,Sports,Aster Distribution,Online,Yogyakarta,Card,4,48.14,0.0,192.56,192.56,144.08,48.48,2025-06,2025-06-23/2025-06-29,0.25176568342334854
ORD-500441,2025-05-24,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Yogyakarta,Card,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-05,2025-05-19/2025-05-25,0.31191352892267493
ORD-500442,2025-05-21,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Online,Bandung,Card,3,61.88,0.0,185.64,185.64,143.85,41.79,2025-05,2025-05-19/2025-05-25,0.2251131221719457
ORD-500443,2025-12-14,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Online,Surabaya,Card,1,102.99,0.0,102.99,102.99,60.73,42.26,2025-12,2025-12-08/2025-12-14,0.4103311001068065
ORD-500444,2025-01-25,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Wholesale,Bandung,Card,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-01,2025-01-20/2025-01-26,0.42254969156956823
ORD-500445,2025-02-26,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Retail Store,Yogyakarta,E-Wallet,1,64.8,0.1,64.8,58.32,35.52,22.8,2025-02,2025-02-24/2025-03-02,0.39094650205761317
ORD-500446,2025-05-18,SKU-1023,Blender,Premium,Home & Kitchen,Urban Source Ltd.,Retail Store,Jakarta,Card,1,72.39,0.0,72.39,72.39,53.2,19.19,2025-05,2025-05-12/2025-05-18,0.2650918635170604
ORD-500447,2025-04-29,SKU-1047,Hair Dryer,Standard,Beauty,Nova Supply Co.,Retail Store,Semarang,Card,1,52.4,0.1,52.4,47.16,41.75,5.41,2025-04,2025-04-28/2025-05-04,0.11471586089906702
ORD-500448,2025-03-04,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Surabaya,Card,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-03,2025-03-03/2025-03-09,0.4468277945619335
ORD-500449,2025-04-20,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-04,2025-04-14/2025-04-20,0.4176208651399491
ORD-500450,2025-01-09,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Semarang,E-Wallet,1,30.37,0.05,30.37,28.85,19.3,9.55,2025-01,2025-01-06/2025-01-12,0.3310225303292894
ORD-500451,2025-11-21,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Bandung,Card,1,37.19,0.15,37.19,31.61,21.86,9.75,2025-11,2025-11-17/2025-11-23,0.3084466940841506
ORD-500452,2025-12-28,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Online,Surabaya,Bank Transfer,1,31.12,0.0,31.12,31.12,25.16,5.96,2025-12,2025-12-22/2025-12-28,0.19151670951156813
ORD-500453,2025-05-08,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Jakarta,Cash,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-05,2025-05-05/2025-05-11,0.3985934664246824
ORD-500454,2025-07-10,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,2,120.75,0.05,241.5,229.42,184.86,44.56,2025-07,2025-07-07/2025-07-13,0.19422892511550868
ORD-500455,2025-07-29,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,E-Wallet,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-07,2025-07-28/2025-08-03,0.4468277945619335
ORD-500456,2025-02-18,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,2,110.05,0.2,220.1,176.08,174.68,1.4,2025-02,2025-02-17/2025-02-23,0.007950931394820535
ORD-500457,2025-04-09,SKU-1004,Wireless Earbuds,Standard,Electronics,Aster Distribution,Marketplace,Jakarta,Cash,1,77.45,0.1,77.45,69.7,55.47,14.23,2025-04,2025-04-07/2025-04-13,0.2041606886657102
ORD-500458,2025-01-17,SKU-1001,Bluetooth Speaker,Standard,Electronics,Nova Supply Co.,Online,Surabaya,E-Wallet,1,120.16,0.2,120.16,96.13,83.77,12.36,2025-01,2025-01-13/2025-01-19,0.12857588681993135
ORD-500459,2025-12-21,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Wholesale,Medan,E-Wallet,1,127.25,0.1,127.25,114.52,81.84,32.68,2025-12,2025-12-15/2025-12-21,0.2853650017464198
ORD-500460,2025-04-05,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Medan,Cash,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-04,2025-03-31/2025-04-06,0.4468277945619335
ORD-500461,2025-07-12,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Jakarta,Bank Transfer,3,88.16,0.1,264.48,238.03,159.06,78.97,2025-07,2025-07-07/2025-07-13,0.3317649035835819
ORD-500462,2025-07-22,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Makassar,E-Wallet,1,104.17,0.05,104.17,98.96,78.6,20.36,2025-07,2025-07-21/2025-07-27,0.20573969280517382
ORD-500463,2025-05-08,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Makassar,E-Wallet,1,82.15,0.15,82.15,69.83,65.35,4.48,2025-05,2025-05-05/2025-05-11,0.06415580695975942
ORD-500464,2025-02-09,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Medan,Bank Transfer,2,23.78,0.0,47.56,47.56,36.94,10.62,2025-02,2025-02-03/2025-02-09,0.22329688814129517
ORD-500465,2025-02-25,SKU-1004,Wireless Earbuds,Standard,Electronics,Aster Distribution,Online,Makassar,E-Wallet,2,77.45,0.05,154.9,147.16,110.94,36.22,2025-02,2025-02-24/2025-03-02,0.24612666485458004
ORD-500466,2025-11-25,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Medan,Bank Transfer,2,37.19,0.0,74.38,74.38,43.72,30.66,2025-11,2025-11-24/2025-11-30,0.4122075826835171
ORD-500467,2025-12-03,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Makassar,E-Wallet,1,61.43,0.1,61.43,55.29,33.7,21.59,2025-12,2025-12-01/2025-12-07,0.3904865255923313
ORD-500468,2025-09-12,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Jakarta,Card,1,120.75,0.05,120.75,114.71,92.43,22.28,2025-09,2025-09-08/2025-09-14,0.19422892511550868
ORD-500469,2025-05-04,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,110.05,0.05,110.05,104.55,87.34,17.21,2025-05,2025-04-28/2025-05-04,0.1646102343376375
ORD-500470,2025-06-25,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Wholesale,Medan,Card,2,159.4,0.05,318.8,302.86,222.84,80.02,2025-06,2025-06-23/2025-06-29,0.2642144885425609
ORD-500471,2025-04-15,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Jakarta,E-Wallet,1,82.15,0.0,82.15,82.15,65.35,16.8,2025-04,2025-04-14/2025-04-20,0.20450395617772368
ORD-500472,2025-10-16,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Yogyakarta,E-Wallet,2,82.15,0.1,164.3,147.87,130.7,17.17,2025-10,2025-10-13/2025-10-19,0.11611550686413742
ORD-500473,2025-05-01,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Online,Bandung,Bank Transfer,2,116.31,0.1,232.62,209.36,127.74,81.62,2025-05,2025-04-28/2025-05-04,0.3898547955674436
ORD-500474,2025-02-02,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Yogyakarta,E-Wallet,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-02,2025-01-27/2025-02-02,0.42254969156956823
ORD-500475,2025-11-02,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Wholesale,Surabaya,E-Wallet,2,36.9,0.0,73.8,73.8,46.12,27.68,2025-11,2025-10-27/2025-11-02,0.3750677506775068
ORD-500476,2025-11-12,SKU-1023,Blender,Premium,Home & Kitchen,Urban Source Ltd.,Retail Store,Surabaya,Bank Transfer,3,72.39,0.0,217.17,217.17,159.6,57.57,2025-11,2025-11-10/2025-11-16,0.2650918635170604
ORD-500477,2025-12-11,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Jakarta,E-Wallet,1,37.19,0.1,37.19,33.47,21.86,11.61,2025-12,2025-12-08/2025-12-14,0.3468778010158351
ORD-500478,2025-02-08,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Medan,E-Wallet,3,158.85,0.0,476.55,476.55,330.81,145.74,2025-02,2025-02-03/2025-02-09,0.30582310355681463
ORD-500479,2025-03-12,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Semarang,Card,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-03,2025-03-10/2025-03-16,0.4176208651399491
ORD-500480,2025-01-19,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Surabaya,Bank Transfer,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-01,2025-01-13/2025-01-19,0.4122075826835171
ORD-500481,2025-08-17,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-08,2025-08-11/2025-08-17,0.4122075826835171
ORD-500482,2025-09-07,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Yogyakarta,Card,1,76.7,0.05,76.7,72.86,43.71,29.15,2025-09,2025-09-01/2025-09-07,0.400082349711776
ORD-500483,2025-11-18,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Wholesale,Yogyakarta,Card,2,127.25,0.15,254.5,216.32,163.68,52.64,2025-11,2025-11-17/2025-11-23,0.2433431952662722
ORD-500484,2025-06-18,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Marketplace,Bandung,Bank Transfer,1,66.9,0.0,66.9,66.9,46.06,20.84,2025-06,2025-06-16/2025-06-22,0.3115097159940209
ORD-500485,2025-05-09,SKU-1022,Blender,Standard,Home & Kitchen,Peak Imports,Marketplace,Yogyakarta,Card,1,94.62,0.15,94.62,80.43,60.77,19.66,2025-05,2025-05-05/2025-05-11,0.2444361556633097
ORD-500486,2025-03-01,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Marketplace,Makassar,Card,3,84.42,0.1,253.26,227.93,144.45,83.48,2025-03,2025-02-24/2025-03-02,0.36625279691133245
ORD-500487,2025-04-04,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Online,Makassar,E-Wallet,2,24.82,0.0,49.64,49.64,28.16,21.48,2025-04,2025-03-31/2025-04-06,0.43271555197421435
ORD-500488,2025-08-19,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Medan,E-Wallet,2,61.43,0.0,122.86,122.86,67.4,55.46,2025-08,2025-08-18/2025-08-24,0.45140810678821425
ORD-500489,2025-05-01,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Marketplace,Yogyakarta,E-Wallet,1,61.88,0.0,61.88,61.88,47.95,13.93,2025-05,2025-04-28/2025-05-04,0.22511312217194568
ORD-500490,2025-01-05,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Retail Store,Medan,E-Wallet,1,82.15,0.2,82.15,65.72,65.35,0.37,2025-01,2024-12-30/2025-01-05,0.005629945222154595
ORD-500491,2025-06-12,SKU-1017,Air Fryer,Premium,Home & Kitchen,Peak Imports,Online,Semarang,Card,1,85.71,0.05,85.71,81.42,66.93,14.49,2025-06,2025-06-09/2025-06-15,0.17796610169491525
ORD-500492,2025-03-05,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Makassar,E-Wallet,1,76.7,0.1,76.7,69.03,43.71,25.32,2025-03,2025-03-03/2025-03-09,0.36679704476314645
ORD-500493,2025-12-29,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Online,Medan,Card,1,72.16,0.1,72.16,64.94,43.33,21.61,2025-12,2025-12-29/2026-01-04,0.3327687095780721
ORD-500494,2025-01-10,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Online,Surabaya,Cash,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-01,2025-01-06/2025-01-12,0.3750677506775068
ORD-500495,2025-06-23,SKU-1039,Office Chair,Standard,Office,Nova Supply Co.,Online,Yogyakarta,E-Wallet,4,42.18,0.0,168.72,168.72,97.88,70.84,2025-06,2025-06-23/2025-06-29,0.41986723565670936
ORD-500496,2025-01-16,SKU-1050,Makeup Brush Set,Premium,Beauty,Peak Imports,Online,Yogyakarta,E-Wallet,2,37.2,0.05,74.4,70.68,51.86,18.82,2025-01,2025-01-13/2025-01-19,0.2662705149971703
ORD-500497,2025-02-27,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Surabaya,Card,1,33.1,0.15,33.1,28.14,18.31,9.83,2025-02,2025-02-24/2025-03-02,0.34932480454868514
ORD-500498,2025-08-15,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Yogyakarta,Card,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-08,2025-08-11/2025-08-17,0.4122075826835171
ORD-500499,2025-05-09,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Jakarta,E-Wallet,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-05,2025-05-05/2025-05-11,0.3669253731343284
ORD-500500,2025-01-02,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Retail Store,Yogyakarta,Bank Transfer,2,30.37,0.1,60.74,54.67,38.6,16.07,2025-01,2024-12-30/2025-01-05,0.2939454911285897
ORD-500501,2025-11-12,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Retail Store,Medan,Bank Transfer,1,84.42,0.15,84.42,71.76,48.15,23.61,2025-11,2025-11-10/2025-11-16,0.3290133779264214
ORD-500502,2025-02-15,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Marketplace,Jakarta,Card,1,104.17,0.05,104.17,98.96,78.6,20.36,2025-02,2025-02-10/2025-02-16,0.20573969280517382
ORD-500503,2025-09-15,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Online,Makassar,Card,1,64.8,0.0,64.8,64.8,35.52,29.28,2025-09,2025-09-15/2025-09-21,0.4518518518518519
ORD-500504,2025-10-03,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Marketplace,Bandung,Bank Transfer,2,84.19,0.1,168.38,151.54,115.86,35.68,2025-10,2025-09-29/2025-10-05,0.2354493863006467
ORD-500505,2025-07-12,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Marketplace,Medan,Card,1,106.42,0.0,106.42,106.42,74.24,32.18,2025-07,2025-07-07/2025-07-13,0.3023867694042473
ORD-500506,2025-06-29,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Yogyakarta,Bank Transfer,3,37.19,0.15,111.57,94.83,65.58,29.25,2025-06,2025-06-23/2025-06-29,0.3084466940841506
ORD-500507,2025-11-28,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Marketplace,Makassar,Bank Transfer,1,76.7,0.05,76.7,72.86,43.71,29.15,2025-11,2025-11-24/2025-11-30,0.400082349711776
ORD-500508,2025-12-17,SKU-1016,Air Fryer,Standard,Home & Kitchen,Aster Distribution,Online,Yogyakarta,E-Wallet,2,98.91,0.05,197.82,187.93,140.76,47.17,2025-12,2025-12-15/2025-12-21,0.25099771191401055
ORD-500509,2025-11-01,SKU-1032,Notebook,Premium,Office,Brightline Wholesale,Online,Semarang,E-Wallet,1,86.3,0.0,86.3,86.3,63.48,22.82,2025-11,2025-10-27/2025-11-02,0.2644264194669757
ORD-500510,2025-11-21,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Makassar,E-Wallet,2,23.78,0.05,47.56,45.18,36.94,8.24,2025-11,2025-11-17/2025-11-23,0.18238158477202301
ORD-500511,2025-04-15,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Yogyakarta,E-Wallet,2,33.1,0.1,66.2,59.58,36.62,22.96,2025-04,2025-04-14/2025-04-20,0.38536421617992617
ORD-500512,2025-11-11,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Jakarta,Card,4,33.1,0.1,132.4,119.16,73.24,45.92,2025-11,2025-11-10/2025-11-16,0.38536421617992617
ORD-500513,2025-05-24,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Jakarta,E-Wallet,1,76.7,0.05,76.7,72.86,43.71,29.15,2025-05,2025-05-19/2025-05-25,0.400082349711776
ORD-500514,2025-09-29,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Marketplace,Bandung,Cash,2,66.9,0.0,133.8,133.8,92.12,41.68,2025-09,2025-09-29/2025-10-05,0.3115097159940209
ORD-500515,2025-11-30,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Retail Store,Yogyakarta,Card,2,61.88,0.0,123.76,123.76,95.9,27.86,2025-11,2025-11-24/2025-11-30,0.22511312217194568
ORD-500516,2025-05-24,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Marketplace,Medan,Card,1,72.16,0.05,72.16,68.55,43.33,25.22,2025-05,2025-05-19/2025-05-25,0.3679066374908826
ORD-500517,2025-04-15,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Surabaya,E-Wallet,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-04,2025-04-14/2025-04-20,0.42254969156956823
ORD-500518,2025-05-26,SKU-1050,Makeup Brush Set,Premium,Beauty,Peak Imports,Online,Yogyakarta,Card,1,37.2,0.1,37.2,33.48,25.93,7.55,2025-05,2025-05-26/2025-06-01,0.22550776583034648
ORD-500519,2025-08-01,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Semarang,E-Wallet,1,61.43,0.1,61.43,55.29,33.7,21.59,2025-08,2025-07-28/2025-08-03,0.3904865255923313
ORD-500520,2025-11-08,SKU-1041,Face Cleanser,Standard,Beauty,Brightline Wholesale,Retail Store,Medan,Bank Transfer,1,40.88,0.15,40.88,34.75,26.08,8.67,2025-11,2025-11-03/2025-11-09,0.24949640287769784
ORD-500521,2025-05-22,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Online,Jakarta,E-Wallet,2,18.33,0.0,36.66,36.66,21.52,15.14,2025-05,2025-05-19/2025-05-25,0.4129841789416258
ORD-500522,2025-05-20,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Marketplace,Semarang,Bank Transfer,1,110.05,0.15,110.05,93.54,87.34,6.2,2025-05,2025-05-19/2025-05-25,0.06628180457558264
ORD-500523,2025-11-07,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Online,Medan,E-Wallet,2,59.17,0.05,118.34,112.42,89.92,22.5,2025-11,2025-11-03/2025-11-09,0.20014232342999466
ORD-500524,2025-09-09,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Marketplace,Bandung,Cash,1,66.9,0.05,66.9,63.56,46.06,17.5,2025-09,2025-09-08/2025-09-14,0.2753303964757709
ORD-500525,2025-10-20,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Marketplace,Makassar,Bank Transfer,1,66.9,0.15,66.9,56.86,46.06,10.8,2025-10,2025-10-20/2025-10-26,0.18994020400984876
ORD-500526,2025-12-21,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Online,Jakarta,Card,5,61.88,0.05,309.4,293.93,239.75,54.18,2025-12,2025-12-15/2025-12-21,0.18432960228625864
ORD-500527,2025-07-08,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Surabaya,Card,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-07,2025-07-07/2025-07-13,0.31191352892267493
ORD-500528,2025-07-06,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Bandung,Bank Transfer,1,30.37,0.0,30.37,30.37,19.3,11.07,2025-07,2025-06-30/2025-07-06,0.3645044451761607
ORD-500529,2025-07-08,SKU-1017,Air Fryer,Premium,Home & Kitchen,Peak Imports,Marketplace,Yogyakarta,Cash,1,85.71,0.0,85.71,85.71,66.93,18.78,2025-07,2025-07-07/2025-07-13,0.21911095554777743
ORD-500530,2025-11-22,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Online,Bandung,E-Wallet,1,72.16,0.1,72.16,64.94,43.33,21.61,2025-11,2025-11-17/2025-11-23,0.3327687095780721
ORD-500531,2025-02-04,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Surabaya,Card,1,33.1,0.1,33.1,29.79,18.31,11.48,2025-02,2025-02-03/2025-02-09,0.38536421617992617
ORD-500532,2025-07-29,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Jakarta,Card,1,30.37,0.0,30.37,30.37,19.3,11.07,2025-07,2025-07-28/2025-08-03,0.3645044451761607
ORD-500533,2025-10-09,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Medan,Card,2,66.9,0.15,133.8,113.73,92.12,21.61,2025-10,2025-10-06/2025-10-12,0.19001143058120107
ORD-500534,2025-07-01,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Jakarta,E-Wallet,2,33.1,0.15,66.2,56.27,36.62,19.65,2025-07,2025-06-30/2025-07-06,0.34920917007286295
ORD-500535,2025-07-05,SKU-1032,Notebook,Premium,Office,Brightline Wholesale,Marketplace,Bandung,Bank Transfer,1,86.3,0.15,86.3,73.35,63.48,9.87,2025-07,2025-06-30/2025-07-06,0.134560327198364
ORD-500536,2025-09-12,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Surabaya,E-Wallet,1,88.16,0.15,88.16,74.94,53.02,21.92,2025-09,2025-09-08/2025-09-14,0.29250066720042706
ORD-500537,2025-07-04,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,Cash,4,33.1,0.0,132.4,132.4,73.24,59.16,2025-07,2025-06-30/2025-07-06,0.4468277945619335
ORD-500538,2025-06-12,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Yogyakarta,Card,1,33.1,0.1,33.1,29.79,18.31,11.48,2025-06,2025-06-09/2025-06-15,0.38536421617992617
ORD-500539,2025-08-08,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Online,Jakarta,E-Wallet,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-08,2025-08-04/2025-08-10,0.3750677506775068
